stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
COODELi,COODELi,COOPER RD & DELRAY DR,,39.229132,-84.368332,,,,,0
CENLINi,CENLINi,CENTRAL PKWY & LINN ST,US 52 & MOHAWK PL,39.119737,-84.524977,,,,,0
BLUTILi,BLUTILi,BLUE ASH AVE & TILSAM CT,BLUE ASH AVE & TILLSAM CT,39.227889,-84.380854,,,,,0
BLU9221i,BLU9221i,BLUE ASH AVE 9221,9221 BLUE ASH AVE & MONROE AV,39.226176,-84.381908,,,,,0
BLUALPi,BLUALPi,BLUE ASH AVE & ALPINE AVE,,39.22383,-84.383078,,,,,0
BLUBUXi,BLUBUXi,BLUE ASH AVE & BUXTON RD,,39.216791,-84.386578,,,,,0
BLUHARi,BLUHARi,BLUE ASH AVE & HARRISON AVE,,39.214177,-84.387913,,,,,0
BLU8483i,BLU8483i,BLUE ASH AVE 8483,8476 BLUE ASH AVE & HARRISON AVE,39.213491,-84.388264,,,,,0
RIDVALo,RIDVALo,RIDGE AVE  & VALUE CITY,RIDGE AVE & DONALD ST,39.168396,-84.423945,,,,,0
LES5332o,LES5332o,LESTER RD 5332,LESTER RD & DELMAR AVE,39.170707,-84.432437,,,,,0
MONHIGo,MONHIGo,MONTGOMERY RD & HIGHLAND AVE,,39.192046,-84.404287,,,,,0
MONSAMo,MONSAMo,MONTGOMERY RD & SAMPSON LN,,39.193427,-84.399448,,,,,0
EUCKENo,EUCKENo,EUCLID AVE & KENWOOD RD,,39.192029,-84.380998,,,,,0
EUCMICo,EUCMICo,EUCLID AVE & MICHAEL LN,,39.191957,-84.379502,,,,,0
EUC6781o,EUC6781o,EUCLID AVE 6781,,39.191876,-84.37782,,,,,0
EUCPINo,EUCPINo,EUCLID AVE & PINENEEDLE LN,,39.19166,-84.374127,,,,,0
EUCTIKIo,EUCTIKIo,EUCLID AVE & TIKI AVE,,39.191561,-84.372176,,,,,0
EUCHOSo,EUCHOSo,EUCLID AVE & HOSBROOK RD,,39.191453,-84.370143,,,,,0
EUCFOWo,EUCFOWo,EUCLID AVE & FOWLER AVE,,39.191236,-84.366357,,,,,0
LAUMAPo,LAUMAPo,LAUREL AVE & MAPLE AVE,,39.189112,-84.364326,,,,,0
EUCFOWi,EUCFOWi,EUCLID AVE & FOWLER AVE,,39.191397,-84.366427,,,,,0
EUCHOSi,EUCHOSi,EUCLID AVE & HOSBROOK RD,,39.191595,-84.369862,,,,,0
EUCTIKIi,EUCTIKIi,EUCLID AVE & TIKI AVE,,39.191748,-84.372772,,,,,0
EUCPINi,EUCPINi,EUCLID AVE & PINENEEDLE LN,,39.191838,-84.374326,,,,,0
EUCMICi,EUCMICi,EUCLID AVE & MICHAEL LN,,39.192108,-84.37935,,,,,0
EUCKENi,EUCKENi,EUCLID AVE & KENWOOD RD,,39.19219,-84.381044,,,,,0
KEN7338o,KEN7338o,KENWOOD RD 7338,7400 KENWOOD RD & MONTGOMERY RD,39.196731,-84.380539,,,,,0
MONRAVi,MONRAVi,MONTGOMERY RD & RAVENAL CT,,39.189522,-84.411789,,,,,0
MONORCi,MONORCi,MONTGOMERY RD & ORCHARD LN,,39.186008,-84.420297,,,,,0
HIGRIDi,HIGRIDi,HIGHLAND AVE & RIDGE AVE,,39.16985,-84.42523,,,,,0
RIDVALi,RIDVALi,RIDGE AVE & VALUE CITY,RIDGE AVE & DONALD ST,39.167905,-84.423933,,,,,0
BLUORCo,BLUORCo,BLUE ASH AVE & ORCHARD LN,,39.201368,-84.396301,,,,,0
BLU9250o,BLU9250o,BLUE ASH AVE 9250,9250 BLUE ASH AVE & HIGHLAND AVE,39.22647,-84.381475,,,,,0
BLUTILo,BLUTILo,BLUE ASH AVE & TILSAM CT,BLUE ASH AVE & TILLSAM CT,39.227764,-84.380691,,,,,0
COOCOOo,COOCOOo,COOPER RD & COOPER LN,,39.229231,-84.370612,,,,,0
COOCOOi,COOCOOi,COOPER RD & COOPER LN,,39.229392,-84.370541,,,,,0
MONPERo,MONPERo,MONTGOMERY RD & PERIN RD,,39.234082,-84.351257,,,,,0
MONBETo,MONBETo,MONTGOMERY RD & BETHESDA HOSPITAL,MONTGOMERY RD & PFEIFFER RD,39.250316,-84.34428,,,,,0
MONKEMo,MONKEMo,MONTGOMERY RD & KEMPER RD,,39.272333,-84.327407,,,,,0
MONCHUo,MONCHUo,MONTGOMERY RD & BAPTIST CHURCH,MONTGOMERY RD & HARPERS PT,39.269881,-84.329165,,,,,0
KUGBLUi,KUGBLUi,KUGLER MILL RD & BLUE ASH AVE,KUGLER MILL RD & ST CLAIR AVE,39.211545,-84.388195,,,,,0
KUGKENi,KUGKENi,KUGLER MILL RD & KENWOOD RD,KUGLER MILL RD & WILTON AVE,39.211078,-84.380726,,,,,0
KENORCo,KENORCo,KENWOOD RD & ORCHARD AVE,,39.199738,-84.380256,,,,,0
GILLINo,GILLINo,GILBERT AVE & LINCOLN AVE,,39.13208,-84.487922,,,,,0
MONDAUo,MONDAUo,MONTGOMERY RD & DAUNER AVE,,39.140793,-84.472736,,,,,0
KENAIKo,KENAIKo,KENNEDY AVE & AIKENSIDE AVE,,39.179057,-84.41476,,,,,0
KENDICo,KENDICo,KENNEDY AVE & DICKENS AVE,,39.177835,-84.415719,,,,,0
KENVIEo,KENVIEo,KENNEDY AVE & VIEW POINTE DR,,39.173204,-84.418115,,,,,0
KENHIGo,KENHIGo,KENNEDY AVE & HIGHLAND AVE,,39.170599,-84.420066,,,,,0
RIDCALo,RIDCALo,RIDGE AVE & CALVERT ST,,39.163319,-84.421738,,,,,0
HIGHOAKo,HIGHOAKo,HIGHLAND AVE & OAK AVE,HIGHLAND AVE & OAK ST,39.189351,-84.404498,,,,,0
HEDODIo,HEDODIo,HEDGE AVE & ODIN AVE,,39.187049,-84.404721,,,,,0
ZINPLAo,ZINPLAo,ZINSLE AVE & PLAINFIELD RD,,39.185094,-84.401602,,,,,0
PLAMONo,PLAMONo,PLAINFIELD RD & MONTGOMERY RD,,39.193285,-84.400465,,,,,0
PLADEEo,PLADEEo,PLAINFIELD RD & DEER PARK AVE,,39.197728,-84.400077,,,,,0
PLALINo,PLALINo,PLAINFIELD RD & LINDEN AVE,,39.209354,-84.398891,,,,,0
PLA8714o,PLA8714o,PLAINFIELD RD 8714,8718 PLAINFIELD RD,39.219015,-84.392141,,,,,0
PLAGEOi,PLAGEOi,PLAINFIELD RD & GEORGETOWN RD,,39.228733,-84.394637,,,,,0
PLACROo,PLACROo,PLAINFIELD RD & CROSSGATE SQ,,39.224342,-84.393751,,,,,0
MON7940o,MON7940o,MONTGOMERY RD 7940,,39.199576,-84.378386,,,,,0
PLALARi,PLALARi,PLAINFIELD RD & LARCHVIEW DR,,39.22229,-84.393215,,,,,0
PLA8711i,PLA8711i,PLAINFIELD RD 8711,,39.218997,-84.392352,,,,,0
PLA8560i,PLA8560i,PLAINFIELD RD 8560,,39.214893,-84.393207,,,,,0
PLAKUGi,PLAKUGi,PLAINFIELD RD & KUGLER MILL RD,,39.212476,-84.396762,,,,,0
PLASCHi,PLASCHi,PLAINFIELD RD & SCHENCK AVE,,39.206481,-84.399372,,,,,0
PLAGRAi,PLAGRAi,PLAINFIELD RD & GRAND AVE,,39.190939,-84.400922,,,,,0
PLAELMi,PLAELMi,PLAINFIELD RD & ELM AVE,,39.190055,-84.401016,,,,,0
ZINPLAi,ZINPLAi,ZINSLE AVE & PLAINFIELD RD,,39.185282,-84.401941,,,,,0
HEDODIi,HEDODIi,HEDGE AVE & ODIN AVE,,39.187254,-84.404487,,,,,0
HIGHOLi,HIGHOLi,HIGHLAND AVE & HOLMAN CIR,,39.188111,-84.404405,,,,,0
MONOAKi,MONOAKi,MONTGOMERY RD & OAKLEAF AVE,,39.177533,-84.438419,,,,,0
MONMAPi,MONMAPi,MONTGOMERY RD & MAPLE AVE,,39.162675,-84.45532,,,,,0
MONHUDi,MONHUDi,MONTGOMERY RD & HUDSON AVE,,39.149691,-84.464869,,,,,0
MONDAUi,MONDAUi,MONTGOMERY RD & DAUNER AVE,,39.14074,-84.473063,,,,,0
MONWOONi,MONWOONi,MONTGOMERY RD & WOODBURN AVE,,39.137973,-84.475607,,,,,0
GILLINi,GILLINi,GILBERT AVE & LINCOLN AVE,,39.132249,-84.488097,,,,,0
SYC6THi,SYC6THi,SYCAMORE ST & 6TH ST,,39.103428,-84.508617,,,,,0
SYC5THi,SYC5THi,SYCAMORE ST & 5TH ST,,39.101992,-84.508265,,,,,0
CENEZo,CENEZo,CENTRAL PKWY & EZZARD CHARLES DR,CENTRAL PKWY & GRANT ST,39.109283,-84.519921,,,,,0
QUEWICo,QUEWICo,QUEEN CITY AVE & WICKHAM PL,,39.126,-84.557195,,,,,0
QUEWHIo,QUEWHIo,QUEEN CITY AVE & WHITE ST,,39.127286,-84.564319,,,,,0
PARHOMi,PARHOMi,PARKCREST LN & HOME DEPOT,PARKCREST LN & Home Depot Entrance,39.146011,-84.623232,,,,,0
QUEEKAo,QUEEKAo,QUEEN CITY AVE & EKARDT ST,,39.126797,-84.562391,,,,,0
CENBAYi,CENBAYi,CENTRAL PKWY & BAYMILLER ST,,39.120992,-84.527955,,,,,0
HAWPHIo,HAWPHIo,HAWTHORNE AVE & PHILLIPS AVE,,39.103858,-84.56262,,,,,0
HAW647o,HAW647o,HAWTHORNE AVE 647,HAWTHORNE AVE & PHILLIPS AVE,39.102198,-84.56278,,,,,0
HAWBASo,HAWBASo,HAWTHORNE AVE & BASSETT RD,,39.100654,-84.562929,,,,,0
BASCONo,BASCONo,BASSETT RD & CONSIDINE AVE,BASSETT RD & HAWTHORNE AVE,39.100671,-84.563851,,,,,0
8THOVEo,8THOVEo,8TH ST & OVERLOOK AVE,W 8TH ST & PEDRETTI AVE,39.109132,-84.599594,,,,,0
NEBRAPo,NEBRAPo,NEBRASKA AVE & RAPID RUN DR,NEBRASKA AVE & ROTH AVE,39.111129,-84.600883,,,,,0
RAPBENo,RAPBENo,RAPID RUN RD & BENZ AVE,,39.11135,-84.602669,,,,,0
RAPCOVo,RAPCOVo,RAPID RUN RD & COVEDALE AVE,RAPID RUN RD & BENZ AVE,39.110622,-84.606449,,,,,0
COVLIMo,COVLIMo,COVEDALE AVE & LIMBERLOST LN,,39.113334,-84.606444,,,,,0
COVRELo,COVRELo,COVEDALE AVE & RELLEUM AVE,,39.119329,-84.606913,,,,,0
GLEWERo,GLEWERo,GLENWAY AVE & WERK RD,,39.141165,-84.617906,,,,,0
SYL2151i,SYL2151i,SYLVED LN 2151,SYLVED LN & LINNEHILL LN,39.130291,-84.621895,,,,,0
COVCLEi,COVCLEi,COVEDALE AVE & CLEVES WARSAW PK,COVEDALE AVE & CLEVES WARSAW PIKE,39.118803,-84.607169,,,,,0
COVRAPi,COVRAPi,COVEDALE AVE & RAPID RUN RD,,39.110594,-84.606799,,,,,0
RAPBENi,RAPBENi,RAPID RUN RD & BENZ AVE,,39.111197,-84.603065,,,,,0
RAPOVEi,RAPOVEi,RAPID RUN RD & OVERLOOK AVE,,39.111157,-84.599937,,,,,0
BASHAWi,BASHAWi,BASSETT RD & HAWTHORNE AVE,BASSETT RD & CONSIDINE AVE,39.100467,-84.562964,,,,,0
HAW650i,HAW650i,HAWTHORNE AVE 650,,39.102002,-84.562593,,,,,0
PHIGRAi,PHIGRAi,PHILLIPS AVE & GRAND AVE,,39.103591,-84.561452,,,,,0
GRAGLENi,GRAGLENi,GRAND AVE & GLENWAY AVE,,39.113032,-84.560301,,,,,0
GLEWINi,GLEWINi,GLENWAY AVE & WING ST,GLENWAY AVE & GRAND AVE,39.112936,-84.558107,,,,,0
GLE2803i,GLE2803i,GLENWAY AVE 2803,GLENWAY AVE & GRAND AVE,39.112028,-84.556471,,,,,0
GLE2433i,GLE2433i,GLENWAY AVE 2433,,39.108702,-84.55454,,,,,0
SUTBENo,SUTBENo,SUTTON AVE & BENNEVILLE ST,SUTTON AVE & @ BENNEVILLE,39.08822,-84.390165,,,,,0
SUTBENi,SUTBENi,SUTTON AVE & BENNEVILLE ST,SUTTON AVE & COLTER AVE,39.088407,-84.389932,,,,,0
SUTCAMi,SUTCAMi,SUTTON AVE & CAMPUS LN,,39.091584,-84.389533,,,,,0
BEEBECi,BEEBECi,BEECHMONT AVE & BEECHMONT CIRCLE,,39.118438,-84.413739,,,,,0
BEEWILMo,BEEWILMo,BEECHMONT AVE & WILMER AVE,,39.118563,-84.414369,,,,,0
MCMPARKo,MCMPARKo,MCMILLAN ST & PARK AVE,E MCMILLAN ST & LAREDO AVE,39.125594,-84.486096,,,,,0
MADMOOo,MADMOOo,MADISON RD & MOONEY AVE,,39.143654,-84.445657,,,,,0
MADMATo,MADMATo,MADISON RD & MATHIS ST,,39.160376,-84.390856,,,,,0
MAD5055o,MAD5055o,MADISON RD 5055,MADISON RD & RED BANK EXPY,39.161585,-84.408143,,,,,0
MADVANi,MADVANi,MADISON RD & VANDECAR WAY,,39.157724,-84.422755,,,,,0
8THCHEi,8THCHEi,8TH ST & CHEAPSIDE ST,E 8TH ST,39.105374,-84.508187,,,,,0
MADWOLi,MADWOLi,MADISON RD & WOLD AVE,,39.130248,-84.468691,,,,,0
MADWILi,MADWILi,MADISON RD & WILLARD AVE,MADISON RD & MAPLE PARK AVE,39.146491,-84.44052,,,,,0
GALPLAi,GALPLAi,GALBRAITH RD & PLAINFIELD RD,E GALBRAITH RD & LAKE AVE,39.208319,-84.398518,,,,,0
LUDLYLo,LUDLYLo,LUDLOW AVE & LYLEBURN PL,,39.144924,-84.525872,,,,,0
HAMTEAo,HAMTEAo,HAMILTON AVE & TEAKWOOD AVE,,39.207176,-84.547794,,,,,0
HAMDEAo,HAMDEAo,HAMILTON AVE & DE ARMOND AVE,,39.21583,-84.549245,,,,,0
HAMBISo,HAMBISo,HAMILTON AVE & BISING AVE,,39.2203,-84.549159,,,,,0
HAMCLOo,HAMCLOo,HAMILTON AVE & CLOVERNOLL DR,,39.221656,-84.549056,,,,,0
HAMSOUo,HAMSOUo,HAMILTON AVE & SOUTHRIDGE LN,,39.222584,-84.548963,,,,,0
HAMCENo,HAMCENo,HAMILTON AVE & CENTERIDGE AVE,,39.224066,-84.548837,,,,,0
HAMSTCo,HAMSTCo,HAMILTON AVE & SAINT CLAIR AVE,HAMILTON AVE & ST CLAIR AVE,39.227483,-84.548527,,,,,0
HAMMADo,HAMMADo,HAMILTON AVE & MADISON AVE,,39.229312,-84.548354,,,,,0
HAMKINo,HAMKINo,HAMILTON AVE & KINNEY AVE,,39.231329,-84.548182,,,,,0
HAMGREo,HAMGREo,HAMILTON AVE & GREENPINE DR,,39.25414,-84.552416,,,,,0
HAMBURo,HAMBURo,HAMILTON AVE & BURLINGTON RD,,39.25825,-84.556224,,,,,0
HAMSPRIo,HAMSPRIo,HAMILTON AVE & SPRINGDALE RD,,39.259534,-84.55701,,,,,0
HAMSTRo,HAMSTRo,HAMILTON AVE & STRUBLE RD,,39.262736,-84.558325,,,,,0
HAMNORTo,HAMNORTo,HAMILTON AVE & NORTHWEST DR,,39.266991,-84.559806,,,,,0
SEVo,SEVo,SEVENHILLS DR MB,,39.277652,-84.561673,,,,,0
SEVSPRo,SEVSPRo,SEVENHILLS DR & SPRUCEHILL DR,,39.277422,-84.559298,,,,,0
SPRROOo,SPRROOo,SPRUCEHILL DR & ROOSEVELT AVE,,39.274192,-84.559632,,,,,0
HAMLINi,HAMLINi,HAMILTON AVE & LINCOLN AVE,,39.273154,-84.562157,,,,,0
HAMPINi,HAMPINi,HAMILTON AVE & PINNEY LN,,39.266161,-84.559746,,,,,0
HAMSTRi,HAMSTRi,HAMILTON AVE & STRUBLE RD,,39.26303,-84.558653,,,,,0
HAMSPRIi,HAMSPRIi,HAMILTON AVE & SPRINGDALE RD,,39.259712,-84.557349,,,,,0
HAMBURi,HAMBURi,HAMILTON AVE & BURLINGTON RD,,39.25833,-84.556517,,,,,0
HAMGREi,HAMGREi,HAMILTON AVE & GREENPINE DR,,39.254194,-84.552779,,,,,0
HAMMILi,HAMMILi,HAMILTON AVE & MILES RD,,39.250067,-84.547732,,,,,0
HAMCLAi,HAMCLAi,HAMILTON AVE & CLARETTA DR,,39.218899,-84.549507,,,,,0
HAMHILi,HAMHILi,HAMILTON AVE & HILL AVE,,39.234577,-84.548129,,,,,0
HAMLINDi,HAMLINDi,HAMILTON AVE & LINDEN AVE,HAMILTON AVE & LARCH AVE,39.194981,-84.545905,,,,,0
HAMSAXi,HAMSAXi,HAMILTON AVE & SAXON AVE,,39.176905,-84.544569,,,,,0
HAMOTTi,HAMOTTi,HAMILTON AVE & OTTE AVE,,39.173016,-84.543162,,,,,0
LUDGANi,LUDGANi,LUDLOW AVE & GANO AVE,,39.145057,-84.526736,,,,,0
CLI2065i,CLI2065i,CLIFTON AVE 2065,W CLIFTON AVE & ELM ST,39.120525,-84.520448,,,,,0
BLUTURo,BLUTURo,BLUE ROCK ST & TURRILL ST,,39.160419,-84.541683,,,,,0
BLUHAMo,BLUHAMo,BLUE ROCK ST & HAMILTON AVE,,39.16018,-84.539218,,,,,0
COLVIRo,COLVIRo,COLERAIN AVE & VIRGINIA AVE,,39.164638,-84.552389,,,,,0
COLTRAo,COLTRAo,COLERAIN AVE & TRANQUILLITY LN,,39.171582,-84.559841,,,,,0
COL4510o,COL4510o,COLERAIN AVE 4510,,39.167581,-84.554333,,,,,0
COLBLUo,COLBLUo,COLERAIN AVE & BLUE SPRUCE RD,,39.17998,-84.566025,,,,,0
COLSHEo,COLSHEo,COLERAIN RD & SHELDON AVE,,39.2187,-84.585674,,,,,0
COLSOVo,COLSOVo,COLERAIN RD & SOVEREIGN DR,COLERAIN RD & BAUERWOODS DR,39.228287,-84.589015,,,,,0
COLSPRi,COLSPRi,COLERAIN RD & SPRINGDALE RD,COLERAIN RD & W GALBRAITH RD,39.246873,-84.596246,,,,,0
COLBAHi,COLBAHi,COLERAIN AVE & BAHAMA TER,,39.189202,-84.569488,,,,,0
COLWESi,COLWESi,COLERAIN AVE & WEST FORK RD,,39.164433,-84.552564,,,,,0
COLALLi,COLALLi,COLERAIN AVE & ALLAIRE AVE,US 27 & MT AIRY AVE,39.196511,-84.57656,,,,,0
COLRAEi,COLRAEi,COLERAIN AVE & RAEBURN DR,,39.172571,-84.56107,,,,,0
COLBLUi,COLBLUi,COLERAIN AVE & BLUE SPRUCE RD,,39.179811,-84.566118,,,,,0
COL5029i,COL5029i,COLERAIN AVE 5029,,39.181344,-84.567265,,,,,0
SPR3578o,SPR3578o,SPRING GROVE AVE 3578,SPRING GROVE AVE & ELMIRA AVE,39.149605,-84.54148,,,,,0
KEN4770o,KEN4770o,KENARD AVE 4770,,39.163463,-84.515149,,,,,0
DUTWINTo,DUTWINTo,DUTCH COLONY DR & WINTON RD,,39.190564,-84.523697,,,,,0
NORGREo,NORGREo,NORTH BEND RD & GREENFIELD DR,W NORTH BEND RD & GREENFIELD DR,39.201751,-84.525545,,,,,0
DALPINo,DALPINo,DALY RD & PINEHOLLOW DR,,39.219807,-84.53063,,,,,0
DAL8530o,DAL8530o,DALY RD 8530,,39.221502,-84.530445,,,,,0
DAL8982o,DAL8982o,DALY RD 8982,,39.230185,-84.529532,,,,,0
KINPERo,KINPERo,KINNEY AVE & PERRY ST,KINNEY AVE & HAMILTON AVE,39.231348,-84.547153,,,,,0
DAL8745i,DAL8745i,DALY RD 8745,DALY RD & MADELEINE CIR,39.225839,-84.530205,,,,,0
DALHOLi,DALHOLi,DALY RD & HOLLYWOOD AVE,,39.207948,-84.531911,,,,,0
DAL6301i,DAL6301i,DALY RD 6301,DALY RD & W NORTH BEND RD,39.204004,-84.532245,,,,,0
DALHEAi,DALHEAi,DALY RD & HEARTHSTONE DR,,39.217924,-84.531048,,,,,0
NORGREi,NORGREi,NORTH BEND RD & GREENFIELD DR,W NORTH BEND RD & GREENFIELD DR,39.201608,-84.525814,,,,,0
NOR961i,NOR961i,NORTH BEND RD 961,W NORTH BEND RD & SUNRIDGE DR,39.201494,-84.524061,,,,,0
KENCLIi,KENCLIi,KENARD AVE & CLIFTON AVE,,39.163864,-84.516446,,,,,0
KENMDi,KENMDi,KENARD AVE MIDBLOCK,KENARD AVE & W MITCHELL AVE,39.163704,-84.515277,,,,,0
HARMONTo,HARMONTo,HARRISON AVE & MONTANA AVE,,39.148473,-84.59806,,,,,0
HARNORo,HARNORo,HARRISON AVE & NORTH BEND RD,HARRISON AVE & HIGBEE ST,39.155449,-84.605807,,,,,0
HARCARo,HARCARo,HARRISON AVE & CARRIE AVE,,39.157549,-84.61609,,,,,0
HARROSo,HARROSo,HARRISON AVE & ROSWELL AVE,,39.158492,-84.618125,,,,,0
HARBOUi,HARBOUi,HARRISON AVE & BOUDINOT AVE,,39.153187,-84.60266,,,,,0
HARWERi,HARWERi,HARRISON AVE & WERK RD,,39.142413,-84.592429,,,,,0
HAR2263i,HAR2263i,HARRISON AVE 2263,,39.135385,-84.575367,,,,,0
HARQUEi,HARQUEi,HARRISON AVE & QUEEN CITY AVE,,39.126302,-84.549023,,,,,0
RAC12THi,RAC12THi,RACE ST & 12TH ST,RACE ST & W 12TH ST,39.107787,-84.516418,,,,,0
MEHCEN,MEHCEN,MEHRING WAY & CENTRAL AVE,,39.093965,-84.517441,,,,,0
MEHELM,MEHELM,MEHRING WAY & ELM ST,,39.09428,-84.513812,,,,,0
MEHSUS,MEHSUS,MEHRING WAY & SUSPENSION BRIDGE,US 52,39.09562,-84.511468,,,,,0
NOREASio,NOREASio,NORTH BEND RD & EASTKNOLL CT,W NORTH BEND RD,39.189439,-84.573146,,,,,0
CHESEMo,CHESEMo,CHEVIOT RD & SEMLOH AVE,,39.208046,-84.599584,,,,,0
CHERIEo,CHERIEo,CHEVIOT RD & RIEHLE RD,,39.208823,-84.599633,,,,,0
CHEBANo,CHEBANo,CHEVIOT RD & BANNING RD,BLUE ROCK RD & BANNING RD,39.213088,-84.599642,,,,,0
CHEHERo,CHEHERo,CHEVIOT RD & HERMES DR,,39.211999,-84.599383,,,,,0
CHE6212o,CHE6212o,CHEVIOT RD 6212,,39.205316,-84.599356,,,,,0
CHE7914o,CHE7914o,CHEVIOT RD 7914,,39.218627,-84.600684,,,,,0
NORLEEi,NORLEEi,NORTH BEND RD & LEES CROSSING DR,,39.190757,-84.597874,,,,,0
CHE8111i,CHE8111i,CHEVIOT RD 8111,CHEVIOT RD & CHESSWOOD DR,39.219778,-84.601166,,,,,0
CHEHANi,CHEHANi,CHEVIOT RD & HANLEY RD,BLUE ROCK RD & OAKMEADOW LN,39.213854,-84.600018,,,,,0
CHE6405i,CHE6405i,CHEVIOT RD 6405,CHEVIOT RD & SEMLOH AVE,39.207234,-84.599723,,,,,0
CHE5711i,CHE5711i,CHEVIOT RD 5711,,39.196499,-84.600516,,,,,0
NORPHIi,NORPHIi,NORTH BEND RD & PHILLORET DR,,39.190573,-84.59528,,,,,0
NORVOGi,NORVOGi,NORTH BEND RD & VOGEL RD,W NORTH BEND RD & VOGEL RD,39.189288,-84.580741,,,,,0
NORPONi,NORPONi,NORTH BEND RD & PONDEROSA DR,W NORTH BEND RD,39.188893,-84.574921,,,,,0
CH11260o,CH11260o,CHESTER RD 11260,,39.277617,-84.443676,,,,,0
CH11150o,CH11150o,CHESTER RD 11150,,39.272647,-84.444237,,,,,0
KEMKEMo,KEMKEMo,KEMPER RD & W KEMPER COMMONS CIR,E KEMPER RD & KEMPER COMMONS CIR,39.286958,-84.456653,,,,,0
KEMKEMPo,KEMKEMPo,KEMPER RD & E KEMPER COMMONS CIR,E KEMPER RD,39.286824,-84.455319,,,,,0
KEMNORo,KEMNORo,KEMPER RD & NORTHLAND BLVD,W KEMPER RD & NORTHLAND BLVD,39.287748,-84.472367,,,,,0
KEMOLDo,KEMOLDo,KEMPER RD & OLD GATE DR,W KEMPER RD,39.287676,-84.474017,,,,,0
KEMLAWo,KEMLAWo,KEMPER RD & LAWNVIEW AVE,W KEMPER RD & LAWNVIEW AVE,39.287559,-84.476579,,,,,0
KEM250o,KEM250o,KEMPER RD 250,W KEMPER RD,39.287461,-84.478522,,,,,0
KEMROSo,KEMROSo,KEMPER RD & ROSE LN,W KEMPER RD & ROSE LN,39.287884,-84.490129,,,,,0
KEMHARo,KEMHARo,KEMPER RD & HARMONY AVE,W KEMPER RD & HARMONY AVE,39.289531,-84.498672,,,,,0
KEMKENo,KEMKENo,KEMPER RD & KENN RD,W KEMPER RD & KENN RD,39.290483,-84.503716,,,,,0
KEM817o,KEM817o,KEMPER RD 817,W KEMPER RD,39.290632,-84.507882,,,,,0
KEMHARi,KEMHARi,KEMPER RD & HARMONY AVE,W KEMPER RD & HARMONY AVE,39.289433,-84.499058,,,,,0
KEMKEMi,KEMKEMi,KEMPER RD & KEMPER COMMONS CIR,E KEMPER RD & KEMPER COMMONS CIR,39.286842,-84.457039,,,,,0
KEM1135o,KEM1135o,KEMPER RD 1135,W KEMPER RD & WINTON RD,39.288865,-84.522436,,,,,0
NORCOLe,NORCOLe,NORTH BEND RD & COLERAIN AVE,W NORTH BEND RD & COLERAIN,39.191272,-84.570006,,,,,0
SIMMCKi,SIMMCKi,SIMPSON AVE & MCKINLEY AVE,,39.206949,-84.561094,,,,,0
SIM1STe,SIM1STe,SIMPSON AVE & 1ST AVE,,39.204531,-84.5613,,,,,0
KIPPROi,KIPPROi,KIPLING AVE & PROVINCE LN,KIPLING AVE & MONFORT HILLS AVE,39.201627,-84.573683,,,,,0
NORTHOi,NORTHOi,NORTH BEND RD & THORNHILL AVE,,39.19888,-84.564668,,,,,0
NORBELi,NORBELi,NORTH BEND RD & BELMONT AVE,W NORTH BEND RD,39.200951,-84.563234,,,,,0
COMTREi,COMTREi,COMPTON RD & TRELAWNEY CT,,39.238127,-84.58368,,,,,0
COMPIPi,COMPIPi,COMPTON RD & PIPPIN RD,,39.237724,-84.576933,,,,,0
KIPSHAe,KIPSHAe,KIPLING AVE & SHADYMIST LN,,39.200917,-84.578205,,,,,0
KIPPROo,KIPPROo,KIPLING AVE & PROVINCE LN,,39.201475,-84.573648,,,,,0
NORTHOo,NORTHOo,NORTH BEND RD & THORNHILL AVE,W NORTH BEND RD & THORNHILL AVE,39.199103,-84.56468,,,,,0
NORBANo,NORBANo,NORTH BEND RD & BANNING RD,W NORTH BEND RD & BANNING RD,39.201629,-84.563107,,,,,0
SIM2NDo,SIM2NDo,SIMPSON AVE & 2ND AVE,,39.205013,-84.561044,,,,,0
COMTREo,COMTREo,COMPTON RD & TRELAWNEY CT,,39.23827,-84.583411,,,,,0
MAIORCo,MAIORCo,MAIN ST & ORCHARD ST,,39.112018,-84.512244,,,,,0
EUCTAFo,EUCTAFo,EUCLID AVE & TAFT RD,,39.128036,-84.508607,,,,,0
MLKGILo,MLKGILo,MARTIN LUTHER KING DR & GILBERT AVE,E MARTIN LUTHER KING JR DR & GILBERT AVE,39.133864,-84.487841,,,,,0
MLKLINo,MLKLINo,MARTIN LUTHER KING DR & LINCOLN AVE,E MARTIN LUTHER KING JR DR & LINCOLN AVE,39.132117,-84.484104,,,,,0
MLKVICo,MLKVICo,MARTIN LUTHER KING DR & VICTORY PKWY,E MARTIN LUTHER KING JR DR,39.130209,-84.48025,,,,,0
MADWOOo,MADWOOo,MADISON RD & WOODBURN AVE,,39.129541,-84.476852,,,,,0
OBSSTEo,OBSSTEo,OBSERVATORY AVE & STETTINIUS AVE,,39.137747,-84.448739,,,,,0
BEE5565o,BEE5565o,BEECHMONT AVE 5565,BEECHMONT AVE & LAWRENCE ST,39.103584,-84.389047,,,,,0
BEE5380o,BEE5380o,BEECHMONT AVE 5380,,39.104611,-84.392805,,,,,0
